	#SentenceID	Sentence	TF	TG	TF Id	TG Id	TF offset	Gene offset	Mutated Genes	Mutation offsets	Valid score	Valid	MoR scores	MoR	PMID	PMID+Sent+TRI_Id	Mutated_TF	TF Symbol	TF TaxID	TG Symbol	TG TaxID	TF_type	Error
634670	PMID:26430912:pubtator_title_and_abstract:f1bb1c26a023e0787a913f93dfe6f982:6:YB1:p21:811:843	Overexpression of the [TF] CTD significantly increased [TG] expression, decreased cyclin B1 expression, and inhibited the proliferation of EA.hy926 cells.	YB1	p21	4904	1026	811	843			0.990812632553924	Valid	0.002248552715949339;0.9962139339775733;0.0015375133064773506	ACTIVATION	26430912	26430912|6|4904|644914	False	YBX1	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
1083471	PMID:18486258:pubtator_title_and_abstract:e12b469c2b96b0d6625b9965f5615cb4:15:mTOR:p21:1376:1406	Addition of [TF] inhibitor down-regulated [TG], but did not decrease MAPKAP kinase-2 phosphorylation.	mTOR	p21	56718	114851	1376	1406			0.990810715967994	Valid	0.004353519576686311;0.9728274633499426;0.02281901707337108	ACTIVATION	18486258	18486258|15|56718|24525	False	Mtor	10116	Cdkn1a	10116	ll_coTF	p21_to_CDKN1A
663979	PMID:17280505:pubtator_title_and_abstract:98f29f8751087bab67ab31ac02024ecb:5:p53:p21:714:740	As a result, the balance of expression of [TF] target genes, such as [TG], Bax and PUMA, regulates the biological behavior and determines the fate of tumor cells.	p53	p21	7157	1026	714	740			0.9908100842543696	Valid	0.9964000955518119;0.0028458954331606018;0.0007540090150276174	UNDEFINED	17280505	17280505|5|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
569592	PMID:12165856:pubtator_title_and_abstract:5b1fded53403e1c57adfe61699141c66:7:p53:p21:951:1011	Co-expression of [TF] and Agnoprotein further stimulated transcription of the [TG] promoter.	p53	p21	7157	1026	951	1011			0.9908086893391022	Valid	0.0023109909988722767;0.9969235466926912;0.0007654623084366028	ACTIVATION	12165856	12165856|7|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
848426	PMID:17938176:pubtator_title_and_abstract:ffde971e0cdc3bd50645ce8876c865ee:4:Brg1:p21:529:604	To explore this, we examined the requirement of Brm and [TF] for p53-dependent transcription, especially p53-mediated induction of [TG] and MDM2, using cell lines in which Brm or Brg1 could be inducibly knocked down.	Brg1	p21	6597	1026	529	604			0.990808616602358	Valid	0.006340607738184363;0.992614662030031;0.0010447302317846525	ACTIVATION	17938176	17938176|4|6597|644914	False	SMARCA4	9606	CDKN1A	9606	coTF	p21_to_CDKN1A
669763	PMID:15956343:pubtator_title_and_abstract:1b2f6357893884946720e5281d71434f:13:TGF-beta:p21:1740:1692	IGFBP-3 increased the cyclin-dependent kinase inhibitor [TG] expression and this effect was abolished by [TF].	TGF-beta	p21	7040	1026	1740	1692			0.9908084450716588	Valid	0.005694740163447851;0.018470139512408258;0.9758351203241439	REPRESSION	15956343	15956343|13|7040|644914	False	TGFB1	9606	CDKN1A	9606	ll_coTF	p21_to_CDKN1A
429925	PMID:20142042:pubtator_title_and_abstract:73da8327c4ebc884603281aaf38e4c7a:7:ING2:p21:761:822	Loss of [TF] disrupts the in vivo binding of the Sin3 complex to the [TG] promoter, an important target gene for cell growth inhibition by SAHA.	ING2	p21	3622	1026	761	822			0.9908083983887042	Valid	0.9975325896829161;0.0014147925236269682;0.0010526177934569569	UNDEFINED	20142042	20142042|7|3622|644914	False	ING2	9606	CDKN1A	9606	coTF	p21_to_CDKN1A
69640	PMID:30883017:pubtator_title_and_abstract:b77f54d90a115dd08aae0cef17bba0ad:8:p53:p21:1045:1058	In addition, delanzomib enhanced the Dox-induced phosphorylation of p38/JNK and the expression of transcriptional target proteins of [TF], such as [TG], p27, NOXA, and PUMA.	p53	p21	7157	1026	1045	1058			0.9908083560481468	Valid	0.8566327033436247;0.1331490521029867;0.01021824455338865	UNDEFINED	30883017	30883017|8|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
135440	PMID:24983498:pubtator_title_and_abstract:97a20a9b76b3c44f05d4c45bb140e64f:0:TAF-Ibeta:p21:53:71	Inhibition of FoxO1 acetylation by INHAT subunit SET/[TF] induces [TG] transcription.	TAF-Ibeta	p21	6418	1026	53	71			0.990808032516484	Valid	0.008075742190923864;0.006635245770010086;0.985289012039066	REPRESSION	24983498	24983498|0|6418|644914	False	SET	9606	CDKN1A	9606	coTF	p21_to_CDKN1A
836192	PMID:21036719:pubtator_title_and_abstract:2d43534f403d824ffed4eedbaffbe8ba:9:p73:p21:890:921	In concordance, co-treatment modulated some p53/[TF] downstream targets such as [TG], BAX, BCL-2 and BCL-X(L), leading to increased caspase-3 and poly(ADP-ribose) polymerase cleavage.	p73	p21	7161	1026	890	921			0.9908076785729512	Valid	0.9953716698069306;0.003472224794096598;0.0011561053989726981	UNDEFINED	21036719	21036719|9|7161|644914	False	TP73	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
1113233	PMID:20801098:pubtator_title_and_abstract:2ac498fa04babb48d8cc17abe6888416:4:Cyclin D1:p21:439:556	[TF] inhibits p300-dependent RUNX3 acetylation and negatively regulates cyclin-dependent kinase (cdk) inhibitor [TG] expression.	Cyclin D1	p21	595	1026	439	556			0.9908069652162764	Valid	0.0012305891982783929;0.0058987106474960044;0.9928707001542256	REPRESSION	20801098	20801098|4|595|644914	False	CCND1	9606	CDKN1A	9606	coTF	p21_to_CDKN1A
379535	PMID:10817929:pubtator_title_and_abstract:ab923c58f1b24919414c9937fd69c80f:6:p53:p21:860:952	Then, we studied the expression of two [TF] downstream genes that could participate in the glutamate-induced pro-apoptotic pathway: [TG], which codes for an inhibitor of different cyclin dependent kinases, and MSH2, which codes for a protein involved in the recognition and repair of DNA mismatches.	p53	p21	7157	1026	860	952			0.9908048356778668	Valid	0.9863726534345173;0.012443356295622075;0.001183990269860656	UNDEFINED	10817929	10817929|6|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
800474	PMID:18311783:pubtator_title_and_abstract:c971e019a9a8948d57e4739dccb20d2b:11:AURKA:p21:1866:2054	Indeed, overexpression of [TF] led to a remarkable reduction in the transcription activity of p53, with subsequent reductions in transcript and protein levels of its downstream proapoptotic transcription targets ([TG], BAX, NOXA, and PUMA).	AURKA	p21	261730	114851	1866	2054			0.9908026306944228	Valid	0.003923092062178881;0.010594092800517402;0.9854828151373037	REPRESSION	18311783	18311783|11|261730|24525	False	Aurka	10116	Cdkn1a	10116	coTF	p21_to_CDKN1A
789461	PMID:14511359:pubtator_title_and_abstract:cebbc90f0eade0e59ad19c5cb29415ec:11:p53:p21:1238:1303	In the meanwhile, phosphorylation of p53 at serine 15, accumulation of [TF] and increased the expression of its downstream target genes, [TG] and Bax induced by ASA.	p53	p21	7157	1026	1238	1303			0.9908011759875952	Valid	0.0891145534700665;0.9067823429505275;0.004103103579405972	ACTIVATION	14511359	14511359|11|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
260346	PMID:23349794:pubtator_title_and_abstract:413abf3f0b29163c78cad661924ab2d9:5:H2A.Z:p21:623:700	[TF] is associated with the transcription start site (TSS) of the repressed [TG] gene.	H2A.Z	p21	3015	1026	623	700			0.990799696059417	Valid	0.003211553934029965;0.002825102719005256;0.9939633433469648	REPRESSION	23349794	23349794|5|3015|644914	False	H2AZ1	9606	CDKN1A	9606	coTF	p21_to_CDKN1A
191799	PMID:21864408:pubtator_title_and_abstract:7fe8d053fed952513790e57b8dfb4b21:11:GSK-3beta:p21:1642:1680	Importantly, our findings show that [TF] plays a role in diminishing [TG] levels in cells.	GSK-3beta	p21	2932	1026	1642	1680			0.9907985006442124	Valid	0.0015341803425267134;0.003321587305660699;0.9951442323518125	REPRESSION	21864408	21864408|11|2932|644914	False	GSK3B	9606	CDKN1A	9606	ll_coTF	p21_to_CDKN1A
515583	PMID:27247942:pubtator_title_and_abstract:e9ce89eab7256e97ae6f8c55bae5e381:7:TGF-beta1:p21:1176:1194	SET7/9 gene silencing with small interfering RNAs (siRNAs) significantly abolished the [TF] induced [TG] gene expression.	TGF-beta1	p21	59086	114851	1176	1194			0.99079632676777	Valid	0.0017447699945979812;0.996994581810743;0.001260648194659077	ACTIVATION	27247942	27247942|7|59086|24525	False	Tgfb1	10116	Cdkn1a	10116	ll_coTF	p21_to_CDKN1A
748789	PMID:18656471:pubtator_title_and_abstract:20565242fd3330077821f5849f595393:5:p53:p21:704:781	Additionally, we demonstrate that the MAP1B-LC1 negatively regulates [TF]-dependent transcriptional activity of a reporter construct driven by the [TG] promoter.	p53	p21	7157	1026	704	781			0.9907957669122128	Valid	0.007511015172546079;0.9913636773901331;0.0011253074373208094	ACTIVATION	18656471	18656471|5|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
581297	PMID:18585004:pubtator_title_and_abstract:066f5b14c50a2f960db0eac4367e68b6:6:p53:p21:763:811	Overexpression of SETD2 upregulated the expression levels of a subset of [TF] targets including puma, noxa, p53AIP1, fas, [TG], tsp1, huntingtin, but downregulated that of hdm2.	p53	p21	7157	1026	763	811			0.990793051949674	Valid	0.9818431551470348;0.015393286330878359;0.002763558522086855	UNDEFINED	18585004	18585004|6|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
848313	PMID:17938176:pubtator_title_and_abstract:ffde971e0cdc3bd50645ce8876c865ee:4:Brm:p21:521:604	To explore this, we examined the requirement of [TF] and Brg1 for p53-dependent transcription, especially p53-mediated induction of [TG] and MDM2, using cell lines in which Brm or Brg1 could be inducibly knocked down.	Brm	p21	6595	1026	521	604			0.9907924897217334	Valid	0.006884823591826023;0.9920264444947217;0.0010887319134523909	ACTIVATION	17938176	17938176|4|6595|644914	False	SMARCA2	9606	CDKN1A	9606	coTF	p21_to_CDKN1A
473468	PMID:27129219:pubtator_title_and_abstract:2b694e26bd8165a6c5b2d5bcadd50102:5:HBP1:p21:606:625	We found that [TF] activates the [TG] gene through enhancing p53 stability by inhibiting Mdm2-mediated ubiquitination of p53, a well known positive regulator of p21.	HBP1	p21	26959	1026	606	625			0.9907915979171376	Valid	0.0025545403178629505;0.9939421851465516;0.0035032745355853484	ACTIVATION	27129219	27129219|5|26959|644914	False	HBP1	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
1035296	PMID:25103231:pubtator_title_and_abstract:af51725e64ebe1ca94a1dae742fb5331:3:HDAC4:p21:297:357	It was reported that [TF] stimulated colon cell proliferation via repression of [TG].	HDAC4	p21	363287	114851	297	357			0.9907915348350356	Valid	0.001437341387085861;0.0024198360946900027;0.9961428225182241	REPRESSION	25103231	25103231|3|363287|24525	False	Hdac4	10116	Cdkn1a	10116	coTF	p21_to_CDKN1A
50736	PMID:33834065:pubtator_title_and_abstract:4a50d2f7252d57f57fed69b587ff822c:13:p53:p21:1829:1850	Indeed, we further confirmed that Sirt-1 appeared to inhibit p53 transcriptional activity by attenuating its acetylation and resulted in a decrease of [TF]'s binding to the [TG] promoter.	p53	p21	7157	1026	1829	1850			0.9907894517976024	Valid	0.9910911257882894;0.007843411939782071;0.0010654622719285017	UNDEFINED	33834065	33834065|13|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
457941	PMID:33931578:pubtator_title_and_abstract:c8ea6f6472865682a5cca5c45d120455:17:ETV5:p21:1805:1884	In conclusion, [TF] promoted cell cycle G1/S transition through transcriptional inhibition of [TG], thereby accelerating tumor growth.	ETV5	p21	2119	1026	1805	1884			0.9907889481002022	Valid	0.0014574772100909802;0.002509763664604974;0.996032759125304	REPRESSION	33931578	33931578|17|2119|644914	False	ETV5	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
556872	PMID:15259070:pubtator_title_and_abstract:78bb102fbeb34cd5edbd8b34ad40e007:3:p53:p21:241:276	METHODS: [TF] function of transactivation on [TG] promoter was studied with a luciferase reporter system in which the luciferase gene is driven by p21 promoter, and the p53-DNA binding ability was observed with the use of electrophoretic mobility-shift assay (EMSA).	p53	p21	7157	1026	241	276			0.9907889111105488	Valid	0.01028512446314749;0.9886442929993373;0.0010705825375152299	ACTIVATION	15259070	15259070|3|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
266534	PMID:17996705:pubtator_title_and_abstract:36c0ca25847a19e2bccafe07810eaec1:4:TAF1:p21:380:392	Here we show that the acetylation of two lysine residues in p53 promotes recruitment of the TFIID subunit [TF] to the [TG] promoter through its bromodomains.	TAF1	p21	6872	1026	380	392			0.990781950085582	Valid	0.997634187908187;0.0013072659252254906;0.001058546166587385	UNDEFINED	17996705	17996705|4|6872|644914	False	TAF1	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
539815	PMID:17056014:pubtator_title_and_abstract:42c0d3bedb9d35fe4d2d8d0e6f20cd62:5:KAP1:p21:416:466	[TF] reduction markedly enhanced the induction of [TG], a product of the p53 target gene, after treatment with actinomycin D or gamma-irradiation, but not with camptothecin.	KAP1	p21	10155	1026	416	466			0.9907812260402074	Valid	0.002104688809951598;0.003437282490878012;0.9944580286991703	REPRESSION	17056014	17056014|5|10155|644914	False	TRIM28	9606	CDKN1A	9606	coTF	p21_to_CDKN1A
190796	PMID:21864408:pubtator_title_and_abstract:7fe8d053fed952513790e57b8dfb4b21:0:glycogen synthase kinase-3beta:p21:42:96	Phosphatidylinositol 3'-kinase, mTOR, and [TF] mediated regulation of [TG] in human urothelial carcinoma cells.	glycogen synthase kinase-3beta	p21	2932	1026	42	96			0.9907757225432712	Valid	0.9978365411740983;0.0014371965817417496;0.0007262622441599398	UNDEFINED	21864408	21864408|0|2932|644914	False	GSK3B	9606	CDKN1A	9606	ll_coTF	p21_to_CDKN1A
771502	PMID:12642873:pubtator_title_and_abstract:e74cade35c20eed989e9339176e2c165:3:p53:p21:284:256	In this study, we show that IGF-1 activates [TG] protein expression in a [TF]-dependent manner.	p53	p21	7157	1026	284	256			0.9907744466790396	Valid	0.003175041620197611;0.9959156246255226;0.0009093337542798155	ACTIVATION	12642873	12642873|3|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
664712	PMID:19159633:pubtator_title_and_abstract:334d5512d39b8c51dcb42fa6df0c070b:7:p53:p21:746:777	The induction of G1 arrest and apoptosis was accompanied by a [TF]-dependent up-regulation of [TG] and pro-apoptotic genes.	p53	p21	7157	1026	746	777			0.9907734594258673	Valid	0.002717805570695194;0.9962834150852129;0.000998779344091855	ACTIVATION	19159633	19159633|7|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
446777	PMID:24384380:pubtator_title_and_abstract:527c97d456a2f621282f03ee0fab2d4c:0:early growth response 1:p21:68:108	Shikonin induces cell cycle arrest in human gastric cancer (AGS) by [TF] (Egr1)-mediated [TG] gene expression.	early growth response 1	p21	1958	1026	68	108			0.9907733177584374	Valid	0.004865894211958414;0.9943152191197422;0.0008188866682993575	ACTIVATION	24384380	24384380|0|1958|644914	False	EGR1	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
179322	PMID:19270520:pubtator_title_and_abstract:bd73e0010d110ac82744a827b7e91f9a:3:c-MYC:p21:186:179	The mechanism of transcriptional repression of [TG] by [TF] has been a subject of intensive study for several years, as it may explain how c-MYC promotes cell cycle progression.	c-MYC	p21	4609	1026	186	179			0.9907717527348306	Valid	0.001230670908185425;0.00393559657820344;0.9948337325136112	REPRESSION	19270520	19270520|3|4609|644914	False	MYC	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
929995	PMID:32363922:pubtator_title_and_abstract:3807149eaa20d5fa20663baf3563ad46:5:AKT:p21:680:717	Moreover, MC4R mutations altered the downstream signaling, including cAMP concentration and the expression levels of several PI3K/[TF]/mTOR downstream genes, including [TG], cyclin B1, ITGA10, and ITGA11.	AKT	p21	207	1026	680	717			0.9907709515938404	Valid	0.9930656315397708;0.00556849757075581;0.001365870889473499	UNDEFINED	32363922	32363922|5|207|644914	False	AKT1	9606	CDKN1A	9606	ll_coTF	p21_to_CDKN1A
471930	PMID:18566224:pubtator_title_and_abstract:478c93da36e7dc29b2ab16fc006a3988:7:p53:p21:898:988	Induction of [TF] leads to modulation of the expression of p53 target genes, including up-regulation of [TG] and MDM2 in normal primary human cells and in colon cancer cells with wild-type p53.	p53	p21	7157	1026	898	988			0.990769614025356	Valid	0.745149779328835;0.247458703005761;0.007391517665403953	UNDEFINED	18566224	18566224|7|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
228894	PMID:21816217:pubtator_title_and_abstract:9f9ecc3c9d93ed203fa8e4e9891b9021:6:Atg5:p21:634:718	Further studies showed that [TF] regulates H2O2-induced senescence primarily by up-regulating the expression of [TG] at the level of post-transcription.	Atg5	p21	9474	1026	634	718			0.9907668368947736	Valid	0.0048803520012851405;0.9933178255320817;0.001801822466633064	ACTIVATION	21816217	21816217|6|9474|644914	False	ATG5	9606	CDKN1A	9606	coTF	p21_to_CDKN1A
848356	PMID:21383775:pubtator_title_and_abstract:128e4543745dc4fc9d0f1f831a84dad7:6:histone deacetylase 2:p21:755:825	Here, we show that, under basal conditions, RARalpha forms a complex with [TF] (HDAC2) and Kruppel-like factor 5 (Klf5) at the [TG] promoter to inhibit its expression.	histone deacetylase 2	p21	3066	1026	755	825			0.99076514316944	Valid	0.006670532715689513;0.004685591379294769;0.9886438759050158	REPRESSION	21383775	21383775|6|3066|644914	False	HDAC2	9606	CDKN1A	9606	coTF	p21_to_CDKN1A
591541	PMID:18504430:pubtator_title_and_abstract:7d0a14085623bd34b7974c73bb958d97:8:p53:p21:1057:1013	Further investigation identified [TG] as the potential downstream effector of [TF] that mediates resistance to G(2) checkpoint abrogation.	p53	p21	7157	1026	1057	1013			0.990764775591492	Valid	0.9532019044472869;0.04453524398519638;0.0022628515675166346	UNDEFINED	18504430	18504430|8|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
848111	PMID:21383775:pubtator_title_and_abstract:128e4543745dc4fc9d0f1f831a84dad7:4:retinoic acid receptor:p21:466:448	Regulation of [TG] expression by [TF] (RAR) and its ligand has important implications for control of pathological vascular remodeling.	retinoic acid receptor	p21	5914	1026	466	448			0.9907600230418444	Valid	0.9975160772167749;0.0015744524540788345;0.0009094703291462321	UNDEFINED	21383775	21383775|4|5914|644914	False	RARA	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
603101	PMID:9309129:pubtator_title_and_abstract:19c27cec6219b6a361e7781710a81c90:8:p53:p21:700:652	The genes coding [TG], GADD45, mdm2, cyclin G etc. contain such a [TF] responsive element.	p53	p21	7157	1026	700	652			0.9907571000468044	Valid	0.9958540528292866;0.0034149680961699344;0.0007309790745433995	UNDEFINED	9309129	9309129|8|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
855540	PMID:12609999:pubtator_title_and_abstract:e5951db038ffe1b3d6c22c29fe4717c5:10:p53:p21:1733:1758	Furthermore, we showed that down-regulation of p300/CBP by short interference RNA markedly decreases the ability of [TF] to induce endogenous [TG].	p53	p21	7157	1026	1733	1758			0.990756788919844	Valid	0.0016375434737637418;0.997226882885321;0.001135573640915252	ACTIVATION	12609999	12609999|10|7157|644914	False	TP53	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
1080997	PMID:20878079:pubtator_title_and_abstract:e7a9ed43f506e71659da6afde6526f83:9:c-Myc:p21:1560:1588	These results suggest [TF] could further repress [TG] expression at the post-transcriptional level through some, but not all, members of miR-17 family.	c-Myc	p21	4609	1026	1560	1588			0.9907553150195808	Valid	0.0013766965011836815;0.0026656086295451893;0.9959576948692711	REPRESSION	20878079	20878079|9|4609|644914	False	MYC	9606	CDKN1A	9606	dbTF	p21_to_CDKN1A
