Gene ID	TF type	Symbol	TaxID	GO:0003700	GO:0003712	GO:0001098	GO:0002039	GO:0008134	GO:0042393	GO:0046332	GO:0006325	GO:0140993	GO:0006355	lambert_2018.present	Lovering_2021.present	animal_tfdb_Homo_sapiens_cofactors.present	animal_tfdb_Mus_musculus_cofactors.present	animal_tfdb_Rattus_norvegicus_cofactors.present	tcof_cotf_human.present	tcof_cotf_mouse.present	TFclass_human	TFclass_mouse	TFclass_rat	updated TF type	In ExTRI	human_gene_ID	human_symbol	hgnc_id
109889	dbTF	Mzf1	10090																			TFclass_mouse.present		dbTF	True	7593	MZF1	HGNC:13108
361508	dbTF	Mzf1	10116																				TFclass_rat.present	dbTF	True	7593	MZF1	HGNC:13108
7593	dbTF	MZF1	9606	GO:0000981;GO:0001227;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	7593	MZF1	HGNC:13108
66830	dbTF	Nacc1	10090	GO:0000981									GO:0000981;GO:0006357;GO:0045892							tcof_cotf_mouse				dbTF	True	112939	NACC1	HGNC:20967
171454	dbTF	Nacc1	10116	GO:0000981									GO:0000981;GO:0006357;GO:0045892											dbTF	True	112939	NACC1	HGNC:20967
112939	dbTF	NACC1	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357;GO:0045892		Lovering_2021				tcof_cotf_human					dbTF	True	112939	NACC1	HGNC:20967
67991	dbTF	Nacc2	10090	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357;GO:0045892							tcof_cotf_mouse				dbTF	True	138151	NACC2	HGNC:23846
138151	dbTF	NACC2	9606	GO:0000981;GO:0001227									GO:0000122;GO:0000981;GO:0001227;GO:0006357;GO:0045892	lambert_2018	Lovering_2021				tcof_cotf_human					dbTF	True	138151	NACC2	HGNC:23846
203245	dbTF	NAIF1	9606											lambert_2018										dbTF	True	203245	NAIF1	HGNC:25446
71950	dbTF	Nanog	10090	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0008134					GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	79923	NANOG	HGNC:20857
414065	dbTF	Nanog	10116																				TFclass_rat.present	dbTF	True	79923	NANOG	HGNC:20857
79923	dbTF	NANOG	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	79923	NANOG	HGNC:20857
388112	dbTF	NANOGP8	9606	GO:0000981									GO:0000981;GO:0006355;GO:0006357	lambert_2018	Lovering_2021									dbTF	True	388112	NANOGP8	HGNC:23106
17977	dbTF	Ncoa1	10090		GO:0003713			GO:0016922;GO:0030331;GO:0042974;GO:0046965			GO:0004402;GO:0006338	GO:0004402	GO:0000435;GO:0003713;GO:0006355;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	8648	NCOA1	HGNC:7668
313929	dbTF	Ncoa1	10116																				TFclass_rat.present	dbTF	True	8648	NCOA1	HGNC:7668
8648	dbTF	NCOA1	9606		GO:0003713			GO:0016922;GO:0030331;GO:0042974;GO:0046965			GO:0004402;GO:0006338	GO:0004402	GO:0000435;GO:0003713;GO:0006355;GO:0045893;GO:0045944	lambert_2018							TFclass_human.present			dbTF	True	8648	NCOA1	HGNC:7668
17978	dbTF	Ncoa2	10090		GO:0003713			GO:0016922;GO:0017162;GO:0061629					GO:0000122;GO:0003713;GO:0006355;GO:0045892;GO:0045944				animal_tfdb_Mus_musculus_cofactors					TFclass_mouse.present		dbTF	True	10499	NCOA2	HGNC:7669
83724	dbTF	Ncoa2	10116		GO:0003713			GO:0016922;GO:0017162;GO:0030331;GO:0035259;GO:0042974;GO:0046965;GO:0046966;GO:0061629					GO:0000122;GO:0003713;GO:0006355;GO:0045892;GO:0045944					animal_tfdb_Rattus_norvegicus_cofactors					TFclass_rat.present	dbTF	True	10499	NCOA2	HGNC:7669
10499	dbTF	NCOA2	9606		GO:0003712;GO:0003713			GO:0016922;GO:0017162;GO:0061629					GO:0000122;GO:0003713;GO:0006355;GO:0045892;GO:0045944	lambert_2018		animal_tfdb_Homo_sapiens_cofactors					TFclass_human.present			dbTF	True	10499	NCOA2	HGNC:7669
17979	dbTF	Ncoa3	10090	GO:0001228	GO:0003713	GO:0000993		GO:0016922			GO:0004402;GO:0006338	GO:0004402	GO:0001228;GO:0003713;GO:0006355;GO:0045944				animal_tfdb_Mus_musculus_cofactors					TFclass_mouse.present		dbTF	True	8202	NCOA3	HGNC:7670
8202	dbTF	NCOA3	9606		GO:0003712;GO:0003713	GO:0000993		GO:0016922;GO:0046966			GO:0004402;GO:0006338	GO:0004402	GO:0003713;GO:0006355;GO:0045944	lambert_2018		animal_tfdb_Homo_sapiens_cofactors					TFclass_human.present			dbTF	True	8202	NCOA3	HGNC:7670
20185	dbTF	Ncor1	10090		GO:0003714			GO:0016922;GO:0042974;GO:0046965;GO:0046966			GO:0006325		GO:0000122;GO:0003714;GO:0006357;GO:0045892;GO:1902894									TFclass_mouse.present		dbTF	True	9611	NCOR1	HGNC:7672
9611	dbTF	NCOR1	9606		GO:0003714			GO:0016922;GO:0046966;GO:0061629			GO:0006325		GO:0000122;GO:0003714;GO:0045892;GO:1902894								TFclass_human.present			dbTF	True	9611	NCOR1	HGNC:7672
20602	dbTF	Ncor2	10090		GO:0003714						GO:0060816		GO:0000122;GO:0003714;GO:0045892;GO:1902894									TFclass_mouse.present		dbTF	True	9612	NCOR2	HGNC:7673
360801	dbTF	Ncor2	10116																				TFclass_rat.present	dbTF	True	9612	NCOR2	HGNC:7673
9612	dbTF	NCOR2	9606		GO:0003714			GO:0016922;GO:0035259;GO:0042974;GO:0046965					GO:0000122;GO:0003714;GO:0045892;GO:1902894								TFclass_human.present			dbTF	True	9612	NCOR2	HGNC:7673
18012	dbTF	Neurod1	10090	GO:0000981;GO:0001228;GO:0003700				GO:0061629					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0045893;GO:0045944;GO:0051091									TFclass_mouse.present		dbTF	True	4760	NEUROD1	HGNC:7762
29458	dbTF	Neurod1	10116	GO:0000981;GO:0001228;GO:0003700				GO:0061629					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	True	4760	NEUROD1	HGNC:7762
4760	dbTF	NEUROD1	9606	GO:0000981;GO:0001228;GO:0003700				GO:0061629					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0045893;GO:0045944;GO:0051091	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4760	NEUROD1	HGNC:7762
18013	dbTF	Neurod2	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0045944;GO:0051091									TFclass_mouse.present		dbTF	True	4761	NEUROD2	HGNC:7763
54276	dbTF	Neurod2	10116	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0045944;GO:0051091											dbTF	True	4761	NEUROD2	HGNC:7763
4761	dbTF	NEUROD2	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944;GO:0051091	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4761	NEUROD2	HGNC:7763
11923	dbTF	Neurod4	10090	GO:0000981									GO:0000981;GO:0006355;GO:0045944									TFclass_mouse.present		dbTF	True	58158	NEUROD4	HGNC:13802
288821	dbTF	Neurod4	10116																				TFclass_rat.present	dbTF	True	58158	NEUROD4	HGNC:13802
58158	dbTF	NEUROD4	9606	GO:0000981									GO:0000981;GO:0006355;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	58158	NEUROD4	HGNC:13802
11922	dbTF	Neurod6	10090	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0045944									TFclass_mouse.present		dbTF	True	63974	NEUROD6	HGNC:13804
500137	dbTF	Neurod6	10116																				TFclass_rat.present	dbTF	True	63974	NEUROD6	HGNC:13804
63974	dbTF	NEUROD6	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	63974	NEUROD6	HGNC:13804
18014	dbTF	Neurog1	10090	GO:0000981									GO:0000981;GO:0045944;GO:0051091									TFclass_mouse.present		dbTF	True	4762	NEUROG1	HGNC:7764
29410	dbTF	Neurog1	10116	GO:0000981									GO:0000981;GO:0045944;GO:0051091										TFclass_rat.present	dbTF	True	4762	NEUROG1	HGNC:7764
4762	dbTF	NEUROG1	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006357;GO:0045944;GO:0051091	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4762	NEUROG1	HGNC:7764
11924	dbTF	Neurog2	10090	GO:0000981									GO:0000981;GO:0045944;GO:0051091									TFclass_mouse.present		dbTF	True	63973	NEUROG2	HGNC:13805
295475	dbTF	Neurog2	10116																				TFclass_rat.present	dbTF	True	63973	NEUROG2	HGNC:13805
63973	dbTF	NEUROG2	9606	GO:0000981									GO:0000981;GO:0045944;GO:0051091	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	63973	NEUROG2	HGNC:13805
11925	dbTF	Neurog3	10090	GO:0000981;GO:0001227;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	50674	NEUROG3	HGNC:13806
60329	dbTF	Neurog3	10116																				TFclass_rat.present	dbTF	True	50674	NEUROG3	HGNC:13806
50674	dbTF	NEUROG3	9606	GO:0000981;GO:0001227;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	50674	NEUROG3	HGNC:13806
54446	dbTF	Nfat5	10090	GO:0000981;GO:0001228;GO:0003700							GO:0062176		GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0045944									TFclass_mouse.present		dbTF	True	10725	NFAT5	HGNC:7774
307820	dbTF	Nfat5	10116	GO:0000981;GO:0001228;GO:0003700							GO:0062176		GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0045944										TFclass_rat.present	dbTF	True	10725	NFAT5	HGNC:7774
10725	dbTF	NFAT5	9606	GO:0000981;GO:0001228;GO:0003700							GO:0062176		GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	10725	NFAT5	HGNC:7774
18018	dbTF	Nfatc1	10090	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0061629;GO:0140297					GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	4772	NFATC1	HGNC:7775
100361818	dbTF	Nfatc1	10116																				TFclass_rat.present	dbTF	True	4772	NFATC1	HGNC:7775
4772	dbTF	NFATC1	9606	GO:0000981;GO:0001228;GO:0003700				GO:0061629					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4772	NFATC1	HGNC:7775
18019	dbTF	Nfatc2	10090	GO:0000981;GO:0001227;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	4773	NFATC2	HGNC:7776
311658	dbTF	Nfatc2	10116																				TFclass_rat.present	dbTF	True	4773	NFATC2	HGNC:7776
4773	dbTF	NFATC2	9606	GO:0000981;GO:0001227;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4773	NFATC2	HGNC:7776
18021	dbTF	Nfatc3	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0045893;GO:0045944;GO:1902894									TFclass_mouse.present		dbTF	True	4775	NFATC3	HGNC:7777
361400	dbTF	Nfatc3	10116	GO:0000981;GO:0001227;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0045893;GO:0045944;GO:1902894											dbTF	True	4775	NFATC3	HGNC:7777
4775	dbTF	NFATC3	9606	GO:0000981;GO:0001227;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944;GO:1902894	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4775	NFATC3	HGNC:7777
73181	dbTF	Nfatc4	10090	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0045944;GO:1902894									TFclass_mouse.present		dbTF	True	4776	NFATC4	HGNC:7778
305897	dbTF	Nfatc4	10116	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0045944;GO:1902894										TFclass_rat.present	dbTF	True	4776	NFATC4	HGNC:7778
4776	dbTF	NFATC4	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0045944;GO:1902894	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4776	NFATC4	HGNC:7778
18022	dbTF	Nfe2	10090	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	True	4778	NFE2	HGNC:7780
366998	dbTF	Nfe2	10116	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357										TFclass_rat.present	dbTF	True	4778	NFE2	HGNC:7780
4778	dbTF	NFE2	9606	GO:0000981;GO:0003700							GO:0006337		GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045893	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4778	NFE2	HGNC:7780
18023	dbTF	Nfe2l1	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0003713;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	True	4779	NFE2L1	HGNC:7781
4779	dbTF	NFE2L1	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4779	NFE2L1	HGNC:7781
18024	dbTF	Nfe2l2	10090	GO:0000981;GO:0001228;GO:0003700				GO:0001221;GO:0008134;GO:0061629					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	4780	NFE2L2	HGNC:7782
83619	dbTF	Nfe2l2	10116	GO:0000981;GO:0001228;GO:0003700				GO:0001221;GO:0061629					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	True	4780	NFE2L2	HGNC:7782
4780	dbTF	NFE2L2	9606	GO:0000981;GO:0001228;GO:0003700				GO:0001221;GO:0061629					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4780	NFE2L2	HGNC:7782
18025	dbTF	Nfe2l3	10090	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	True	9603	NFE2L3	HGNC:7783
9603	dbTF	NFE2L3	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	9603	NFE2L3	HGNC:7783
58160	dbTF	NFE4	9606		GO:0003712			GO:0140297					GO:0006355;GO:0006357;GO:0045944	lambert_2018		animal_tfdb_Homo_sapiens_cofactors			tcof_cotf_human					dbTF	True	58160	NFE4	HGNC:29902
18027	dbTF	Nfia	10090	GO:0000981;GO:0001228;GO:0003700				GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	4774	NFIA	HGNC:7784
25492	dbTF	Nfia	10116	GO:0000981;GO:0001228;GO:0003700				GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	True	4774	NFIA	HGNC:7784
4774	dbTF	NFIA	9606	GO:0000981;GO:0001228;GO:0003700				GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4774	NFIA	HGNC:7784
18028	dbTF	Nfib	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944;GO:1902894									TFclass_mouse.present		dbTF	True	4781	NFIB	HGNC:7785
29227	dbTF	Nfib	10116																				TFclass_rat.present	dbTF	True	4781	NFIB	HGNC:7785
4781	dbTF	NFIB	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944;GO:1902894	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4781	NFIB	HGNC:7785
18029	dbTF	Nfic	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	4782	NFIC	HGNC:7786
29228	dbTF	Nfic	10116																				TFclass_rat.present	dbTF	True	4782	NFIC	HGNC:7786
4782	dbTF	NFIC	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4782	NFIC	HGNC:7786
18030	dbTF	Nfil3	10090	GO:0001227;GO:0003700									GO:0000122;GO:0001227;GO:0003700;GO:0006355;GO:0045892;GO:0045893									TFclass_mouse.present		dbTF	True	4783	NFIL3	HGNC:7787
114519	dbTF	Nfil3	10116	GO:0001227;GO:0003700									GO:0000122;GO:0001227;GO:0003700;GO:0006355;GO:0045892;GO:0045893										TFclass_rat.present	dbTF	True	4783	NFIL3	HGNC:7787
4783	dbTF	NFIL3	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4783	NFIL3	HGNC:7787
18032	dbTF	Nfix	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	4784	NFIX	HGNC:7788
81524	dbTF	Nfix	10116																				TFclass_rat.present	dbTF	True	4784	NFIX	HGNC:7788
4784	dbTF	NFIX	9606	GO:0000981;GO:0003700									GO:0000122;GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4784	NFIX	HGNC:7788
18033	dbTF	Nfkb1	10090	GO:0000981;GO:0001227;GO:0001228;GO:0003700	GO:0003712								GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:0060261									TFclass_mouse.present		dbTF	True	4790	NFKB1	HGNC:7794
81736	dbTF	Nfkb1	10116	GO:0000981;GO:0001227;GO:0001228;GO:0003700	GO:0003712								GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:0060261										TFclass_rat.present	dbTF	True	4790	NFKB1	HGNC:7794
4790	dbTF	NFKB1	9606	GO:0000981;GO:0001227;GO:0001228;GO:0003700	GO:0003712								GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:0060261	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4790	NFKB1	HGNC:7794
18034	dbTF	Nfkb2	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0045944									TFclass_mouse.present		dbTF	True	4791	NFKB2	HGNC:7795
4791	dbTF	NFKB2	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4791	NFKB2	HGNC:7795
18037	dbTF	Nfkbie	10090										GO:0045892				animal_tfdb_Mus_musculus_cofactors					TFclass_mouse.present		dbTF	True	4794	NFKBIE	HGNC:7799
4799	dbTF	NFX1	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4799	NFX1	HGNC:7803
100978	dbTF	Nfxl1	10090																			TFclass_mouse.present		dbTF	True	152518	NFXL1	HGNC:18726
18044	dbTF	Nfya	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	4800	NFYA	HGNC:7804
29508	dbTF	Nfya	10116	GO:0000981;GO:0001228;GO:0003700				GO:0001221					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	True	4800	NFYA	HGNC:7804
4800	dbTF	NFYA	9606	GO:0000981;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4800	NFYA	HGNC:7804
18045	dbTF	Nfyb	10090	GO:0000981;GO:0001228;GO:0003700				GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	4801	NFYB	HGNC:7805
25336	dbTF	Nfyb	10116	GO:0000981;GO:0001228;GO:0003700				GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	True	4801	NFYB	HGNC:7805
4801	dbTF	NFYB	9606	GO:0000981;GO:0001228;GO:0003700				GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4801	NFYB	HGNC:7805
18046	dbTF	Nfyc	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	4802	NFYC	HGNC:7806
25337	dbTF	Nfyc	10116	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	True	4802	NFYC	HGNC:7806
4802	dbTF	NFYC	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4802	NFYC	HGNC:7806
18071	dbTF	Nhlh1	10090	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	True	4807	NHLH1	HGNC:7817
4807	dbTF	NHLH1	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4807	NHLH1	HGNC:7817
18072	dbTF	Nhlh2	10090	GO:0000981;GO:0001228				GO:0001223;GO:0061629					GO:0000981;GO:0001228;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	True	4808	NHLH2	HGNC:7818
4808	dbTF	NHLH2	9606	GO:0000981;GO:0001228				GO:0001223;GO:0061629					GO:0000981;GO:0001228;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	4808	NHLH2	HGNC:7818
55922	dbTF	NKRF	9606	GO:0001228									GO:0001228;GO:0045892;GO:0045944	lambert_2018	Lovering_2021									dbTF	True	55922	NKRF	HGNC:19374
672284	dbTF	Nkx1-1	10090	GO:0000981									GO:0000981;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	True	54729	NKX1-1	HGNC:24975
20231	dbTF	Nkx1-2	10090	GO:0000981									GO:0000981;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	True	390010	NKX1-2	HGNC:31652
21869	dbTF	Nkx2-1	10090	GO:0000981;GO:0003700				GO:0061629					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0003713;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	True	7080	NKX2-1	HGNC:11825
25628	dbTF	Nkx2-1	10116	GO:0000981;GO:0001228;GO:0003700	GO:0003713			GO:0001221;GO:0017025;GO:0061629					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0003713;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	True	7080	NKX2-1	HGNC:11825
7080	dbTF	NKX2-1	9606	GO:0000981;GO:0003700				GO:0061629					GO:0000122;GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	True	7080	NKX2-1	HGNC:11825
