Gene ID	Symbol	TaxID	GO:0003700	GO:0003712	GO:0001098	GO:0002039	GO:0008134	GO:0042393	GO:0046332	GO:0006325	GO:0140993	GO:0006355	lambert_2018.present	Lovering_2021.present	animal_tfdb_Homo_sapiens_cofactors.present	animal_tfdb_Mus_musculus_cofactors.present	animal_tfdb_Rattus_norvegicus_cofactors.present	tcof_cotf_human.present	tcof_cotf_mouse.present	TFclass_human	TFclass_mouse	TFclass_rat	TF type	human_entrez_gene	hgnc_id	human_symbol
26927	Foxl2	10090	GO:0000981;GO:0001228;GO:0003700				GO:0030331					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045944									TFclass_mouse.present		dbTF	668	HGNC:1092	FOXL2
367152	Foxl2	10116																				TFclass_rat.present	dbTF	668	HGNC:1092	FOXL2
668	FOXL2	9606	GO:0000981;GO:0001228;GO:0003700				GO:0030331					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	668	HGNC:1092	FOXL2
14235	Foxm1	10090	GO:0003700									GO:0000122;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	2305	HGNC:3818	FOXM1
2305	FOXM1	9606	GO:0000981;GO:0003700									GO:0000122;GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	2305	HGNC:3818	FOXM1
15218	Foxn1	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	8456	HGNC:12765	FOXN1
8456	FOXN1	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	8456	HGNC:12765	FOXN1
3344	FOXN2	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	3344	HGNC:5281	FOXN2
71375	Foxn3	10090	GO:0003700									GO:0003700;GO:0006355;GO:0045892									TFclass_mouse.present		dbTF	1112	HGNC:1928	FOXN3
1112	FOXN3	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	1112	HGNC:1928	FOXN3
116810	Foxn4	10090	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0045944									TFclass_mouse.present		dbTF	121643	HGNC:21399	FOXN4
121643	FOXN4	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	121643	HGNC:21399	FOXN4
56458	Foxo1	10090	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0001223;GO:0008134					GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944;GO:0060260									TFclass_mouse.present		dbTF	2308	HGNC:3819	FOXO1
84482	Foxo1	10116	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0001223					GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944;GO:0060260										TFclass_rat.present	dbTF	2308	HGNC:3819	FOXO1
2308	FOXO1	9606	GO:0000981;GO:0001227;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:0060260	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	2308	HGNC:3819	FOXO1
2309	FOXO3	9606	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0001221					GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944;GO:1902895	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	2309	HGNC:3821	FOXO3
56484	Foxo3	10090	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0001221					GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944;GO:1902895									TFclass_mouse.present		dbTF	2309;2310	HGNC:3821;HGNC:3822	FOXO3;FOXO3B
54601	Foxo4	10090	GO:0000981;GO:0001228;GO:0003700				GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	4303	HGNC:7139	FOXO4
302415	Foxo4	10116																				TFclass_rat.present	dbTF	4303	HGNC:7139	FOXO4
4303	FOXO4	9606	GO:0000981;GO:0001228;GO:0003700				GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	4303	HGNC:7139	FOXO4
329934	Foxo6	10090	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	100132074	HGNC:24814	FOXO6
100132074	FOXO6	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	100132074	HGNC:24814	FOXO6
313558	Foxo6	10116																				TFclass_rat.present	dbTF	100132074;644943	HGNC:24814;HGNC:33984	FOXO6;RASSF10
108655	Foxp1	10090	GO:0000981;GO:0001227;GO:0003700				GO:0001221					GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	27086	HGNC:3823	FOXP1
297480	Foxp1	10116	GO:0000981;GO:0001227;GO:0003700				GO:0001221;GO:0050681					GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	27086	HGNC:3823	FOXP1
27086	FOXP1	9606	GO:0000981;GO:0001227;GO:0003700				GO:0050681					GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	27086	HGNC:3823	FOXP1
114142	Foxp2	10090	GO:0001227;GO:0003700				GO:0001221					GO:0000122;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045892									TFclass_mouse.present		dbTF	93986	HGNC:13875	FOXP2
93986	FOXP2	9606	GO:0000981;GO:0001227;GO:0003700				GO:0001221					GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	93986	HGNC:13875	FOXP2
500037	Foxp2	10116	GO:0001227;GO:0003700				GO:0001221;GO:0050681					GO:0000122;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045892										TFclass_rat.present	dbTF	93986;3281	HGNC:13875;HGNC:5203	FOXP2;HSBP1
20371	Foxp3	10090	GO:0000981;GO:0001227;GO:0001228;GO:0003700	GO:0003714			GO:0051525			GO:0006338		GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0003714;GO:0006355;GO:0006357;GO:0032088;GO:0032792;GO:0043433;GO:0045892;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	50943	HGNC:6106	FOXP3
50943	FOXP3	9606	GO:0000981;GO:0001227;GO:0001228;GO:0003700	GO:0003714			GO:0051059;GO:0051525			GO:0006338		GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0003714;GO:0006355;GO:0006357;GO:0032088;GO:0032792;GO:0043433;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	50943	HGNC:6106	FOXP3
317382	Foxp3	10116																				TFclass_rat.present	dbTF	50943;7932	HGNC:6106;HGNC:8253	FOXP3;OR2H2
116113	FOXP4	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	116113	HGNC:20842	FOXP4
15220	Foxq1	10090	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045892									TFclass_mouse.present		dbTF	94234	HGNC:20951	FOXQ1
64826	Foxq1	10116	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0045892											dbTF	94234	HGNC:20951	FOXQ1
94234	FOXQ1	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	94234	HGNC:20951	FOXQ1
283150	FOXR1	9606	GO:0000981;GO:0001227;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	283150	HGNC:29980	FOXR1
382074	Foxr1	10090	GO:0001227;GO:0001228;GO:0003700									GO:0000122;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	283150;139628	HGNC:29980;HGNC:30469	FOXR1;FOXR2
139628	FOXR2	9606	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	139628	HGNC:30469	FOXR2
14239	Foxs1	10090	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0043433;GO:0045892									TFclass_mouse.present		dbTF	2307	HGNC:3735	FOXS1
2307	FOXS1	9606	GO:0000981;GO:0001227;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0003700;GO:0006355;GO:0006357;GO:0043433;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	2307	HGNC:3735	FOXS1
14390	Gabpa	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	2551	HGNC:4071	GABPA
2551	GABPA	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	2551	HGNC:4071	GABPA
363735	Gabpa	10116																				TFclass_rat.present	dbTF	2551;29761	HGNC:4071;HGNC:12624	GABPA;USP25
14460	Gata1	10090	GO:0000981;GO:0001228;GO:0003700			GO:0002039	GO:0001221;GO:0001223;GO:0061629					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	2623	HGNC:4170	GATA1
25172	Gata1	10116	GO:0000981;GO:0001228;GO:0003700			GO:0002039	GO:0001221;GO:0001223;GO:0061629					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	2623	HGNC:4170	GATA1
2623	GATA1	9606	GO:0000981;GO:0001228;GO:0003700			GO:0002039	GO:0001221;GO:0001223;GO:0061629					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	2623	HGNC:4170	GATA1
14461	Gata2	10090	GO:0000981;GO:0001228;GO:0003700				GO:0001221;GO:0001223;GO:0061629					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944;GO:1902895									TFclass_mouse.present		dbTF	2624	HGNC:4171	GATA2
25159	Gata2	10116	GO:0000981;GO:0001228;GO:0003700				GO:0001221;GO:0001223;GO:0061629					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944;GO:1902895										TFclass_rat.present	dbTF	2624	HGNC:4171	GATA2
2624	GATA2	9606	GO:0000981;GO:0001228;GO:0003700				GO:0001221;GO:0001223;GO:0061629					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944;GO:1902895	lambert_2018	Lovering_2021									dbTF	2624	HGNC:4171	GATA2
14462	Gata3	10090	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0001223;GO:0061629			GO:0006338		GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:1902895									TFclass_mouse.present		dbTF	2625	HGNC:4172	GATA3
85471	Gata3	10116																				TFclass_rat.present	dbTF	2625	HGNC:4172	GATA3
2625	GATA3	9606	GO:0000981;GO:0001227;GO:0001228;GO:0003700				GO:0001223;GO:0061629			GO:0006338		GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:1902895	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	2625	HGNC:4172	GATA3
14463	Gata4	10090	GO:0000981;GO:0003700				GO:0001223					GO:0000122;GO:0000981;GO:0001216;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944;GO:1902895									TFclass_mouse.present		dbTF	2626	HGNC:4173	GATA4
54254	Gata4	10116	GO:0000981;GO:0001216;GO:0001228;GO:0003700				GO:0001223;GO:0051525;GO:0061629;GO:0140297		GO:0070410			GO:0000122;GO:0000981;GO:0001216;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944;GO:1902895										TFclass_rat.present	dbTF	2626	HGNC:4173	GATA4
2626	GATA4	9606	GO:0000981;GO:0001216;GO:0001228;GO:0003700				GO:0051525;GO:0061629;GO:0140297		GO:0070410			GO:0000122;GO:0000981;GO:0001216;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	2626	HGNC:4173	GATA4
14464	Gata5	10090	GO:0000981;GO:0003700									GO:0000122;GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	140628	HGNC:15802	GATA5
499951	Gata5	10116																				TFclass_rat.present	dbTF	140628	HGNC:15802	GATA5
140628	GATA5	9606	GO:0000981;GO:0003700									GO:0000122;GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	140628	HGNC:15802	GATA5
14465	Gata6	10090	GO:0000981;GO:0003700				GO:0001223;GO:0051525;GO:0061629;GO:0140297					GO:0000122;GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:1902894									TFclass_mouse.present		dbTF	2627	HGNC:4174	GATA6
29300	Gata6	10116	GO:0000981;GO:0003700				GO:0001223;GO:0051525;GO:0061629;GO:0140297					GO:0000122;GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944;GO:1902894										TFclass_rat.present	dbTF	2627	HGNC:4174	GATA6
2627	GATA6	9606	GO:0000981;GO:0003700				GO:0001223;GO:0051525;GO:0061629;GO:0140297					GO:0000122;GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	2627	HGNC:4174	GATA6
500005	Gatad1	10116																				TFclass_rat.present	dbTF	57798	HGNC:29941	GATAD1
57798	GATAD1	9606								GO:0006325;GO:0006338		GO:0006355								TFclass_human.present			dbTF	57798	HGNC:29941	GATAD1
54815	GATAD2A	9606								GO:0006338		GO:0000122;GO:0006355;GO:0045892;GO:0045893	lambert_2018							TFclass_human.present			dbTF	54815	HGNC:29989	GATAD2A
229542	Gatad2b	10090								GO:0006338		GO:0000122;GO:0006355;GO:0045892;GO:0045893									TFclass_mouse.present		dbTF	57459	HGNC:30778	GATAD2B
57459	GATAD2B	9606								GO:0006338		GO:0000122;GO:0006355;GO:0045892;GO:0045893	lambert_2018							TFclass_human.present			dbTF	57459	HGNC:30778	GATAD2B
353256	Gtf2i	10116	GO:0001228;GO:0003700				GO:0061629					GO:0001228;GO:0003700;GO:0045944											dbTF	283459;2969	HGNC:25068;HGNC:4659	GATC;GTF2I
231044	Gbx1	10090	GO:0000981									GO:0000981;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	2636	HGNC:4185	GBX1
14472	Gbx2	10090	GO:0000981;GO:0001228				GO:0061629					GO:0000981;GO:0001228;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	2637	HGNC:4186	GBX2
2637	GBX2	9606	GO:0000981;GO:0001228;GO:0003700				GO:0061629					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	2637	HGNC:4186	GBX2
14531	Gcm1	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	8521	HGNC:4197	GCM1
8521	GCM1	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	8521	HGNC:4197	GCM1
107889	Gcm2	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	9247	HGNC:4198	GCM2
291047	Gcm2	10116																				TFclass_rat.present	dbTF	9247	HGNC:4198	GCM2
9247	GCM2	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	9247	HGNC:4198	GCM2
14581	Gfi1	10090	GO:0001217;GO:0003700									GO:0000122;GO:0001217;GO:0001227;GO:0003700;GO:0006357;GO:0032088;GO:0045892									TFclass_mouse.present		dbTF	2672	HGNC:4237	GFI1
24388	Gfi1	10116	GO:0001217;GO:0001227;GO:0003700									GO:0000122;GO:0001217;GO:0001227;GO:0003700;GO:0006357;GO:0045892										TFclass_rat.present	dbTF	2672	HGNC:4237	GFI1
2672	GFI1	9606	GO:0001227;GO:0003700									GO:0000122;GO:0001227;GO:0003700;GO:0006357;GO:0032088;GO:0045892	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	2672	HGNC:4237	GFI1
14582	Gfi1b	10090	GO:0001228									GO:0001228;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	8328	HGNC:4238	GFI1B
8328	GFI1B	9606	GO:0000981;GO:0001228				GO:0061629			GO:0006325		GO:0000122;GO:0000981;GO:0001228;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	8328	HGNC:4238	GFI1B
14632	Gli1	10090	GO:0000981;GO:0003700									GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	2735	HGNC:4317	GLI1
2735	GLI1	9606	GO:0000981;GO:0001228									GO:0000981;GO:0001228;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	2735	HGNC:4317	GLI1
140589	Gli1	10116																				TFclass_rat.present	dbTF	2735;57817	HGNC:4317;HGNC:15598	GLI1;HAMP
14633	Gli2	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944											dbTF	2736	HGNC:4318	GLI2
2736	GLI2	9606	GO:0000981;GO:0003700									GO:0000122;GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	2736	HGNC:4318	GLI2
14634	Gli3	10090	GO:0000981;GO:0003700									GO:0000122;GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	2736;2737	HGNC:4318;HGNC:4319	GLI2;GLI3
140588	Gli3	10116																				TFclass_rat.present	dbTF	2737	HGNC:4319	GLI3
2737	GLI3	9606	GO:0000981;GO:0003700									GO:0000122;GO:0000981;GO:0003700;GO:0006355;GO:0006357;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	2737	HGNC:4319	GLI3
230587	Glis1	10090	GO:0000981;GO:0001227;GO:0001228									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	148979	HGNC:29525	GLIS1
148979	GLIS1	9606	GO:0000981;GO:0001228									GO:0000122;GO:0000981;GO:0001228;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	148979	HGNC:29525	GLIS1
83396	Glis2	10090	GO:0000981;GO:0001227;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006357;GO:0045892;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	84662	HGNC:29450	GLIS2
84662	GLIS2	9606	GO:0000981;GO:0001227;GO:0001228									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0006357;GO:0045892;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	84662	HGNC:29450	GLIS2
302946	Glis2	10116																				TFclass_rat.present	dbTF	84662;7157	HGNC:29450;HGNC:11998	GLIS2;TP53
226075	Glis3	10090	GO:0000981;GO:0001227;GO:0001228;GO:0003700									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0003700;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	169792	HGNC:28510	GLIS3
169792	GLIS3	9606	GO:0000981;GO:0001227;GO:0001228									GO:0000122;GO:0000981;GO:0001227;GO:0001228;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	169792	HGNC:28510	GLIS3
112770	GLMP	9606										GO:0045944	lambert_2018										dbTF	112770	HGNC:29436	GLMP
84656	GLYR1	9606						GO:0042393		GO:0045815;GO:0140463;GO:0140673			lambert_2018										dbTF	84656	HGNC:24434	GLYR1
10691	GMEB1	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	10691	HGNC:4370	GMEB1
26205	GMEB2	9606	GO:0000981									GO:0000981;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	26205	HGNC:4371	GMEB2
499497	Mef2c	10116	GO:0000981;GO:0001228;GO:0003700				GO:0061629;GO:0140297					GO:0000122;GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0045893;GO:0045944										TFclass_rat.present	dbTF	64841;4208	HGNC:19980;HGNC:6996	GNPNAT1;MEF2C
73274	Gpbp1	10090	GO:0003700									GO:0003700;GO:0006355;GO:0045893;GO:0045944											dbTF	65056	HGNC:29520	GPBP1
65056	GPBP1	9606	GO:0003700									GO:0003700;GO:0006355;GO:0045893;GO:0045944	lambert_2018										dbTF	65056	HGNC:29520	GPBP1
76854	Gper1	10090	GO:0030284									GO:0030284;GO:0045944											dbTF	2852	HGNC:4485	GPER1
171104	Gper1	10116	GO:0030284									GO:0030284;GO:0045944											dbTF	2852	HGNC:4485	GPER1
2852	GPER1	9606	GO:0030284									GO:0030284;GO:0045944											dbTF	2852	HGNC:4485	GPER1
303991	Hoxd10	10116																				TFclass_rat.present	dbTF	57512;3236	HGNC:23689;HGNC:5133	GPR158;HOXD10
29841	GRHL1	9606	GO:0000981;GO:0001228;GO:0003700				GO:0140297					GO:0000981;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	29841	HGNC:17923	GRHL1
195733	Grhl1	10090	GO:0001228;GO:0003700				GO:0140297					GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045944									TFclass_mouse.present		dbTF	29841;79977	HGNC:17923;HGNC:2799	GRHL1;GRHL2
252973	Grhl2	10090	GO:0001216;GO:0001228;GO:0003700				GO:0140297					GO:0001216;GO:0001228;GO:0003700;GO:0006355;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	29841;79977	HGNC:17923;HGNC:2799	GRHL1;GRHL2
79977	GRHL2	9606	GO:0000981;GO:0001216;GO:0001228;GO:0003700				GO:0140297					GO:0000981;GO:0001216;GO:0001228;GO:0003700;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	79977	HGNC:2799	GRHL2
230824	Grhl3	10090	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006357;GO:0045893;GO:0045944									TFclass_mouse.present		dbTF	57822	HGNC:25839	GRHL3
57822	GRHL3	9606	GO:0000981;GO:0001228;GO:0003700									GO:0000981;GO:0001228;GO:0003700;GO:0006357;GO:0045893;GO:0045944	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	57822	HGNC:25839	GRHL3
14836	Gsc	10090	GO:0000981;GO:0001227				GO:0061629					GO:0000122;GO:0000981;GO:0001227;GO:0006355;GO:0006357									TFclass_mouse.present		dbTF	145258	HGNC:4612	GSC
145258	GSC	9606	GO:0000981;GO:0001227				GO:0061629					GO:0000122;GO:0000981;GO:0001227;GO:0006355;GO:0006357	lambert_2018	Lovering_2021						TFclass_human.present			dbTF	145258	HGNC:4612	GSC
